Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
28;Recording112;1;1;1AH;YES;00:23,3;0.76;0.54;0;0;0;0;0;00:26,7;2;2;pretty bad quality;3.4;38.235
28;Recording112;1;2;3CH;YES;00:47,1;0.48;0.52;0;0;0;0;0;00:53,1;2;2;;6.0;16.667
28;Recording112;1;3;2AV;YES;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
28;Recording112;1;4;5CV;YES;01:14,6;1.3;0.44;0;0;0;0;0;01:18,4;2;2;;3.8;45.789
28;Recording112;1;5;1CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
28;Recording112;1;6;6AV;YES;02:04,7;2.54;0.6;0;0;0;0;0;02:10,1;2;2;;5.4;58.148
28;Recording112;1;7;4AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
28;Recording112;1;8;6CH;YES;02:29,3;0.78;0;0;0;0;0;0;02:31,5;1;1;;2.2;35.455
28;Recording111;2;1;1CH;YES;00:22,5;2.56;0;0;0;0;0;0;00:26,1;1;1;offset;3.6;71.111
28;Recording111;2;2;2AH;YES;00:45,9;3.261;0;0;0;0;0;0;00:50,5;1;1;;4.6;70.891
28;Recording111;2;3;4CV;YES;01:10,2;0.84;0.66;0.56;0.48;0.28;0;0;01:16,9;5;5;;6.7;42.09
28;Recording111;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
28;Recording111;2;5;3AV;YES;01:47,1;2.78;0;0;0;0;0;0;01:51,6;1;1;;4.5;61.778
28;Recording111;2;6;3AH;YES;02:04,4;1.9;0;0;0;0;0;0;02:11,4;1;1;;7.0;27.143
28;Recording111;2;7;2CV;YES;02:21,9;4.155;0;0;0;0;0;0;02:28,1;1;1;;6.2;67.016
28;Recording111;2;8;6AH;YES;02:40,5;0.14;0;0;0;0;0;0;02:41,9;1;1;;1.4;10.0
28;Recording110;3;1;6CV;YES;00:26,0;0.5;0;0;0;0;0;0;00:29,4;1;1;;3.4;14.706
28;Recording110;3;2;4CH;YES;00:28,1;1.52;0.32;3.861;0;0;0;0;00:35,8;3;3;;7.7;74.039
28;Recording110;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
28;Recording110;3;4;4AV;YES;01:08,9;1.58;1.314;0;0;0;0;0;01:13,8;2;2;;4.9;59.061
28;Recording110;3;5;5CH;YES;01:24,7;0.18;0.36;0;0;0;0;0;01:25,9;2;2;;1.2;45.0
28;Recording110;3;6;2CH;YES;01:46,2;1.1;0.3;0.64;0;0;0;0;01:50,6;3;3;;4.4;46.364
28;Recording110;3;7;3CV;YES;02:06,4;0.76;1.819;0;0;0;0;0;02:14,8;2;2;;8.4;30.702
28;Recording110;3;8;1AV;YES;02:37,5;1.46;0.56;0.28;0;0;0;0;02:41,8;3;3;Offset on the data record (results might be less precise);4.3;53.488
28;Recording109;1;1;1AH;YES;00:26,1;0.3;0;0;0;0;0;0;00:26,7;1;1;;0.6;50.0
28;Recording109;1;2;3CH;YES;00:43,9;0.42;1.9;0;0;0;0;0;00:49,1;2;2;;5.2;44.615
28;Recording109;1;3;2AV;YES;01:03,9;0.76;1.98;0;0;0;0;0;01:10,1;2;2;;6.2;44.194
28;Recording109;1;4;5CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
28;Recording109;1;5;1CV;YES;01:48,5;2.54;0;0;0;0;0;0;01:52,3;1;1;;3.8;66.842
28;Recording109;1;6;6AV;YES;01:57,9;0.2;0.4;0;0;0;0;0;01:59,8;2;2;;1.9;31.579
28;Recording109;1;7;4AH;YES;02:06,2;2.3;0;0;0;0;0;0;02:09,0;1;1;;2.8;82.143
28;Recording109;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
