Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
62;Recording257;1;1;1AH;YES;00:15,1;0.62;2.26;0.12;0;0;0;0;00:20,0;3;3;;4.9;61.224
62;Recording257;1;2;3CH;YES;00:35,8;0.28;0.18;0.44;0.26;0.32;0.66;0.06;00:43,4;7;7;1 and 2 togheter;7.6;28.947
62;Recording257;1;3;2AV;YES;01:00,8;1.44;0.24;0.12;0.6;0;0;0;01:04,5;4;4;;3.7;64.865
62;Recording257;1;4;5CV;YES;01:21,6;0.26;0.32;0;0;0;0;0;01:23,8;2;2;;2.2;26.364
62;Recording257;1;5;1CV;YES;01:40,1;2.8;0.12;0.24;0;0;0;0;01:44,4;3;3;;4.3;73.488
62;Recording257;1;6;6AV;YES;01:51,6;0.22;0;0;0;0;0;0;01:52,4;0;0;;0.8;27.5
62;Recording257;1;7;4AH;YES;01:58,3;1.26;0.32;0;0;0;0;0;02:00,6;2;2;;2.3;68.696
62;Recording257;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;Hard to see;0.0;0
62;Recording256;2;1;1CH;YES;00:14,0;3.481;0.56;0;0;0;0;0;00:19,4;2;2;;5.4;74.833
62;Recording256;2;2;2AH;YES;00:37,3;1.2;0.78;0.38;0.6;0;0;0;00:42,3;4;4;;5.0;59.2
62;Recording256;2;3;4CV;YES;00:59,8;1.34;1.08;0;0;0;0;0;01:03,3;2;2;;3.5;69.143
62;Recording256;2;4;5AV;YES;01:21,7;0.54;0.28;0;0;0;0;0;01:23,6;2;2;;1.9;43.158
62;Recording256;2;5;3AV;YES;01:26,8;0.48;1.04;0.26;0.1;0;0;0;01:31,2;4;4;;4.4;42.727
62;Recording256;2;6;3AH;YES;01:43,0;1.12;0;0;0;0;0;0;01:46,9;1;1;;3.9;28.718
62;Recording256;2;7;2CV;YES;01:54,2;0.32;0.76;0;0;0;0;0;01:58,7;2;2;;4.5;24.0
62;Recording256;2;8;6AH;YES;02:09,7;0.28;0;0;0;0;0;0;02:10,1;1;1;;0.4;70.0
62;Recording255;3;1;6CV;YES;00:14,3;1.44;0;0;0;0;0;0;00:17,7;1;1;;3.4;42.353
62;Recording255;3;2;4CH;YES;00:20,2;0.86;0.76;0;0;0;0;0;00:23,1;2;2;;2.9;55.862
62;Recording255;3;3;5AH;YES;00:34,0;0.62;0.68;0;0;0;0;0;00:36,2;2;2;;2.2;59.091
62;Recording255;3;4;4AV;YES;00:52,1;1.4;0;0;0;0;0;0;00:54,5;1;1;;2.4;58.333
62;Recording255;3;5;5CH;YES;01:01,9;1;0.32;0;0;0;0;0;01:03,2;2;2;;1.3;100
62;Recording255;3;6;2CH;YES;01:19,9;0.76;0.84;0.86;0;0;0;0;01:24,7;3;3;;4.8;51.25
62;Recording255;3;7;3CV;YES;01:44,9;0.34;0;0;0;0;0;0;01:45,4;1;1;;0.5;68.0
62;Recording255;3;8;1AV;YES;02:03,7;1.08;1.14;0.2;0;0;0;0;02:07,4;3;3;;3.7;65.405
62;Recording254;1;1;1AH;YES;00:14,3;0.34;0.76;0;0;0;0;0;00:19,5;2;2;offset;5.2;21.154
62;Recording254;1;2;3CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
62;Recording254;1;3;2AV;YES;00:56,9;0.6;0.54;0.5;0.22;1.24;0;0;01:03,0;5;5;1 and 2 together and 4 and 5 togheter;6.1;50.82
62;Recording254;1;4;5CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
62;Recording254;1;5;1CV;YES;01:40,9;0.46;2.821;0;0;0;0;0;01:45,2;2;2;;4.3;76.302
62;Recording254;1;6;6AV;YES;01:50,7;0.54;0.74;0.14;0;0;0;0;01:52,8;3;3;;2.1;67.619
62;Recording254;1;7;4AH;YES;02:00,7;1.1;0;0;0;0;0;0;02:01,9;1;1;;1.2;91.667
62;Recording254;1;8;6CH;YES;02:10,9;0.62;0.28;0;0;0;0;0;02:12,0;2;2;;1.1;81.818
