Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
4;Recording014;3;1;6CV;YES;00:21,9;0.42;0;0;0;0;0;0;00:24,0;1;1;;2.1;20.0
4;Recording014;3;2;4CH;YES;00:24,9;1.48;1.9;0;0;0;0;0;00:29,5;2;2;;4.6;73.478
4;Recording014;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
4;Recording014;3;4;4AV;YES;00:57,7;1.36;0.28;1.4;0.38;0;0;0;01:04,0;4;4;;6.3;54.286
4;Recording014;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
4;Recording014;3;6;2CH;YES;01:32,5;3.301;0.18;0.84;0;0;0;0;01:37,9;3;3;;5.4;80.019
4;Recording014;3;7;3CV;YES;01:53,9;1.74;1.44;0.86;0;0;0;0;01:59,4;3;3;;5.5;73.455
4;Recording014;3;8;1AV;YES;02:18,5;0.98;2.06;0.46;0.52;0.56;0;0;02:27,6;3;5;;9.1;50.33
4;Recording013;2;1;1CH;YES;00:11,3;2.9;0.28;0;0;0;0;0;00:15,8;2;2;;4.5;70.667
4;Recording013;2;2;2AH;YES;00:33,2;0.58;0.16;0.76;1.32;0;0;0;00:40,8;4;4;;7.6;37.105
4;Recording013;2;3;4CV;YES;00:57,1;2.66;0.86;0;0;0;0;0;01:02,8;2;2;;5.7;61.754
4;Recording013;2;4;5AV;YES;01:23,6;0.18;0;0;0;0;0;0;01:25,0;1;1;;1.4;12.857
4;Recording013;2;5;3AV;YES;01:26,2;0.42;0.58;0.02;0.14;0;0;0;01:31,5;4;4;;5.3;21.887
4;Recording013;2;6;3AH;YES;01:47,3;1.92;0.98;0.96;0.12;0.34;0;0;01:56,3;2;5;;9.0;48.0
4;Recording013;2;7;2CV;YES;02:07,1;0.64;0.7;2.76;0.18;0.16;0.16;0;02:16,5;3;6;;9.4;48.936
4;Recording013;2;8;6AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;Impossible to see;0.0;0
4;Recording012;1;1;1AH;YES;00:23,6;0.6;2.04;0.66;0.68;0.46;0;0;00:32,5;4;5;;8.9;49.888
4;Recording012;1;2;3CH;YES;00:52,7;0.54;1.44;0.88;0;0;0;0;00:59,8;3;3;;7.1;40.282
4;Recording012;1;3;2AV;YES;01:13,8;0.46;0.72;0.72;0.98;1.02;0;0;01:22,0;5;5;;8.2;47.561
4;Recording012;1;4;5CV;YES;01:46,7;0.24;0.3;0.12;0;0;0;0;01:50,8;3;3;short looks close to the stop;4.1;16.098
4;Recording012;1;5;1CV;YES;02:09,3;2.72;0.38;0.36;0;0;0;0;02:15,5;1;3;;6.2;55.806
4;Recording012;1;6;6AV;YES;02:23,4;0.6;0;0;0;0;0;0;02:26,1;1;1;;2.7;22.222
4;Recording012;1;7;4AH;YES;02:34,0;0.94;0.08;0;0;0;0;0;02:35,5;2;2;;1.5;68.0
4;Recording012;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
4;Recording011;3;1;6CV;YES;00:27,8;0.22;0;0;0;0;0;0;00:28,9;1;1;paused recording before;1.1;20.0
4;Recording011;3;2;4CH;YES;00:30,1;3.201;0;0;0;0;0;0;00:34,1;1;1;;4.0;80.025
4;Recording011;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
4;Recording011;3;4;4AV;YES;01:02,3;2.42;0.62;1;0.58;0;0;0;01:08,8;4;4;;6.5;71.077
4;Recording011;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
4;Recording011;3;6;2CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
4;Recording011;3;7;3CV;YES;01:59,6;2.4;0;0;0;0;0;0;02:02,3;1;1;lot of offset;2.7;88.889
4;Recording011;3;8;1AV;YES;02:23,7;2.46;0.3;0.24;0;0;0;0;02:33,0;1;3;;9.3;32.258
