Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
6;Recording033;3;1;6CV;YES;00:31,5;0.146;0.556;0.16;0;0;0;0;00:34,5;3;3;;3.0;28.733
6;Recording033;3;2;4CH;YES;00:34,7;1.08;0.8;1.44;0.62;0;0;0;00:41,3;4;4;;6.6;59.697
6;Recording033;3;3;5AH;YES;00:54,7;1.94;0;0;0;0;0;0;00:57,0;1;1;;2.3;84.348
6;Recording033;3;4;4AV;YES;01:12,8;0.86;2.16;0;0;0;0;0;01:17,4;2;2;;4.6;65.652
6;Recording033;3;5;5CH;YES;01:25,4;2.3;0.14;0.32;0.26;0;0;0;01:28,6;4;4;looking along the bus and then after the bus;3.2;94.375
6;Recording033;3;6;2CH;YES;01:47,1;0.42;0.54;1.16;0.2;0;0;0;01:51,9;4;4;;4.8;48.333
6;Recording033;3;7;3CV;YES;02:05,8;3.341;1.08;1.84;0;0;0;0;02:12,7;3;3;;6.9;90.739
6;Recording033;3;8;1AV;YES;02:40,5;1.7;1.96;1.16;0.4;0;0;0;02:49,5;2;4;;9.0;58.0
6;Recording032;1;1;1AH;YES;00:26,7;0.52;3.681;0.56;0.82;0;0;0;00:36,6;2;4;;9.9;56.374
6;Recording032;1;2;3CH;YES;01:07,7;1.44;0.06;0;0;0;0;0;01:09,2;2;2;;1.5;100.0
6;Recording032;1;3;2AV;YES;01:24,9;0.34;1.76;1.04;0;0;0;0;01:36,5;3;3;;11.6;27.069
6;Recording032;1;4;5CV;YES;01:59,6;0.24;0;0;0;0;0;0;02:03,2;1;1;;3.6;6.667
6;Recording032;1;5;1CV;YES;02:22,2;0.42;3.501;0.58;1.12;0;0;0;02:32,2;2;4;;10.0;56.21
6;Recording032;1;6;6AV;YES;02:40,3;1.94;0.92;0;0;0;0;0;02:44,9;2;2;;4.6;62.174
6;Recording032;1;7;4AH;YES;02:53,2;2.66;0;0;0;0;0;0;02:55,9;1;1;;2.7;98.519
6;Recording032;1;8;6CH;YES;03:05,9;0.6;0.12;0;0;0;0;0;03:06,9;2;2;;1.0;72.0
6;Recording031;2;1;1CH;YES;00:36,6;3.521;0.5;0.4;0;0;0;0;00:42,7;3;3;;6.1;72.475
6;Recording031;2;2;2AH;YES;01:02,8;0.6;0.1;1.3;0;0;0;0;01:11,6;3;3;;8.8;22.727
6;Recording031;2;3;4CV;YES;01:30,7;0.6;0.84;0;0;0;0;0;01:34,9;2;2;;4.2;34.286
6;Recording031;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
6;Recording031;2;5;3AV;YES;02:08,8;3.481;0.82;0.68;0;0;0;0;02:17,3;1;3;;8.5;58.6
6;Recording031;2;6;3AH;YES;02:32,2;0.3;0.44;0.72;1.12;0.28;0;0;02:38,3;5;5;;6.1;46.885
6;Recording031;2;7;2CV;YES;02:54,7;0.44;0.48;0.36;1.88;0.58;0.78;0.42;03:05,4;4;7;;10.7;46.168
6;Recording031;2;8;6AH;YES;03:23,1;0.8;0;0;0;0;0;0;03:25,3;1;1;;2.2;36.364
6;Recording030;3;1;6CV;YES;00:36,5;0.28;0.68;0;0;0;0;0;00:38,5;2;2;;2.0;48.0
6;Recording030;3;2;4CH;YES;00:40,3;2.2;1.72;0;0;0;0;0;00:45,1;2;2;;4.8;81.667
6;Recording030;3;3;5AH;YES;01:01,1;0.68;0;0;0;0;0;0;01:01,9;1;1;;0.8;85.0
6;Recording030;3;4;4AV;YES;01:16,9;0.9;3.121;1.38;0;0;0;0;01:24,9;3;3;;8.0;67.513
6;Recording030;3;5;5CH;YES;01:32,9;0.26;0.24;0.3;0.64;0.06;0.16;0;01:39,0;6;6;tries to look at the bus stop before the bus and then after the bus;6.1;27.213
6;Recording030;3;6;2CH;YES;01:57,5;0.56;0.46;0.54;0.16;0.12;0.1;0.1;02:04,1;7;7;;6.6;30.909
6;Recording030;3;7;3CV;YES;02:20,8;6.9;0;0;0;0;0;0;02:27,7;1;1;;6.9;100.0
6;Recording030;3;8;1AV;YES;02:52,6;1.62;2.14;0.34;0.4;0.26;0.5;0;03:06,2;1;6;;13.6;38.676
