Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
20;Recording084;3;1;6CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording084;3;2;4CH;YES;00:18,3;0.74;0.74;1.18;0.28;0;0;0;00:23,4;4;4;;5.1;57.647
20;Recording084;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording084;3;4;4AV;YES;00:51,3;1.04;0.68;0.28;0;0;0;0;00:55,6;3;3;;4.3;46.512
20;Recording084;3;5;5CH;YES;01:01,9;0.24;1.62;0;0;0;0;0;01:05,0;2;2;look behind the bus and along the bus;3.1;60.0
20;Recording084;3;6;2CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording084;3;7;3CV;YES;01:42,5;0.44;0;0;0;0;0;0;01:43,2;1;1;;0.7;62.857
20;Recording084;3;8;1AV;YES;02:03,5;2.24;0;0;0;0;0;0;02:06,6;1;1;Not really fixing it (fixation is on the left on the road, but not on the pedestrian) + has long fixation times, but slowing down.;3.1;72.258
20;Recording083;2;1;1CH;YES;00:21,9;0.54;0.28;0;0;0;0;0;00:25,7;2;2;;3.8;21.579
20;Recording083;2;2;2AH;YES;00:44,6;0.36;0;0;0;0;0;0;00:48,2;1;1;;3.6;10.0
20;Recording083;2;3;4CV;YES;01:03,6;2.961;0.8;0;0;0;0;0;01:10,0;2;2;;6.4;58.766
20;Recording083;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording083;2;5;3AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording083;2;6;3AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording083;2;7;2CV;YES;02:01,8;0.88;0;0;0;0;0;0;02:03,4;1;1;;1.6;55.0
20;Recording083;2;8;6AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording082;1;1;1AH;YES;00:24,8;0.9;0.18;0.24;0;0;0;0;00:28,1;3;3;;3.3;40.0
20;Recording082;1;2;3CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording082;1;3;2AV;YES;01:03,9;0.64;0.98;0;0;0;0;0;01:09,2;2;2;;5.3;30.566
20;Recording082;1;4;5CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording082;1;5;1CV;YES;01:46,6;1.32;0.26;0;0;0;0;0;01:49,5;2;2;;2.9;54.483
20;Recording082;1;6;6AV;YES;01:54,1;0.28;0.78;0;0;0;0;0;01:56,5;2;2;;2.4;44.167
20;Recording082;1;7;4AH;YES;02:02,4;0.5;0;0;0;0;0;0;02:04,7;1;1;;2.3;21.739
20;Recording082;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;hard to see;0.0;0
20;Recording081;3;1;6CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
20;Recording081;3;2;4CH;YES;00:24,4;0.72;0.3;1.72;0;0;0;0;00:32,6;3;3;;8.2;33.415
20;Recording081;3;3;5AH;YES;00:45,7;0.96;0.72;0.6;0.22;0;0;0;00:49,1;4;4;looking along the bus and after the bus;3.4;73.529
20;Recording081;3;4;4AV;YES;01:05,6;0.98;1.36;0.46;0;0;0;0;01:10,8;3;3;;5.2;53.846
20;Recording081;3;5;5CH;YES;01:17,6;0.16;1.02;0;0;0;0;0;01:21,3;2;2;look behind the bus and along the bus;3.7;31.892
20;Recording081;3;6;2CH;YES;01:39,2;0.28;0.34;0;0;0;0;0;01:43,1;2;2;;3.9;15.897
20;Recording081;3;7;3CV;YES;01:57,1;1.84;2.66;0;0;0;0;0;02:04,7;2;2;;7.6;59.211
20;Recording081;3;8;1AV;YES;00:24,5;2.26;0.3;0;0;0;0;0;02:28,3;2;2;;123.8;2.068
