Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
36;Recording146;3;1;6CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
36;Recording146;3;2;4CH;YES;00:34,1;0.36;0.7;0.6;0.2;0.24;0;0;00:38,1;5;5;1 and 2 are together;4.0;52.5
36;Recording146;3;3;5AH;YES;00:49,3;0.32;0.52;0.26;0.2;0;0;0;00:51,2;4;4;;1.9;68.421
36;Recording146;3;4;4AV;YES;01:08,6;0.1;0.6;0;0;0;0;0;01:11,5;2;2;;2.9;24.138
36;Recording146;3;5;5CH;YES;01:17,4;0.36;0.24;0.26;0.3;0;0;0;01:20,8;4;4;looking at the bus top on the other side of the bus :) ;3.4;34.118
36;Recording146;3;6;2CH;YES;01:39,9;1.2;0.28;0.96;0;0;0;0;01:44,6;3;3;;4.7;51.915
36;Recording146;3;7;3CV;YES;01:58,4;1.24;0.06;0.08;1.68;1.22;0.82;0.28;02:06,5;6;7;;8.1;66.42
36;Recording146;3;8;1AV;YES;02:27,7;1.12;0.38;1.56;0.38;0.18;0.18;0;02:35,9;3;6;;8.2;46.341
36;Recording145;2;1;1CH;YES;00:26,8;2.48;3.221;0.38;0.22;0.18;0;0;00:36,0;2;5;;9.2;70.446
36;Recording145;2;2;2AH;YES;00:54,1;1.1;1.48;1.58;0;0;0;0;01:00,7;3;3;;6.6;63.03
36;Recording145;2;3;4CV;YES;01:16,4;1;1.4;0.14;0.34;1.18;0;0;01:22,7;5;5;;6.3;64.444
36;Recording145;2;4;5AV;YES;01:40,8;0.6;0;0;0;0;0;0;01:43,1;1;1;;2.3;26.087
36;Recording145;2;5;3AV;YES;01:43,9;0.54;0.68;0.82;0.22;0.48;2.74;0;01:52,2;6;6;4 and 5 are together;8.3;66.024
36;Recording145;2;6;3AH;YES;02:06,2;0.44;1.86;0.3;0;0;0;0;02:09,6;3;3;;3.4;76.471
36;Recording145;2;7;2CV;YES;02:19,0;0.18;0.78;1.22;0.42;0.28;0;0;02:24,7;3;5;;5.7;50.526
36;Recording145;2;8;6AH;YES;02:36,0;0.54;0;0;0;0;0;0;02:37,6;1;1;;1.6;33.75
36;Recording144;1;1;1AH;YES;00:24,1;0.44;0.44;2.62;0.6;0.26;0;0;00:30,7;3;5;;6.6;66.061
36;Recording144;1;2;3CH;YES;00:50,2;0.82;2.4;0;0;0;0;0;00:57,2;2;2;;7.0;46.0
36;Recording144;1;3;2AV;YES;01:09,1;0.9;0.58;2.16;0.34;0;0;0;01:20,4;3;4;;11.3;35.221
36;Recording144;1;4;5CV;YES;01:40,1;0.36;0;0;0;0;0;0;01:43,1;1;1;;3.0;12.0
36;Recording144;1;5;1CV;YES;01:59,0;3.401;0.16;0.12;0;0;0;0;02:05,9;1;3;;6.9;53.348
36;Recording144;1;6;6AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
36;Recording144;1;7;4AH;YES;02:22,8;0.38;0;0;0;0;0;0;02:23,8;1;1;;1.0;38.0
36;Recording144;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
36;Recording143;3;1;6CV;YES;00:24,4;0.16;0.2;0;0;0;0;0;00:26,1;2;2;1 and 2 are together;1.7;21.176
36;Recording143;3;2;4CH;YES;00:26,1;1.74;1.06;0;0;0;0;0;00:32,2;2;2;;6.1;45.902
36;Recording143;3;3;5AH;YES;00:43,4;0.28;1.8;0;0;0;0;0;00:47,2;2;2;trying to see if people waiting behind the bus and inside;3.8;54.737
36;Recording143;3;4;4AV;YES;01:03,7;0.72;0.68;0.18;0;0;0;0;01:07,0;3;3;;3.3;47.879
36;Recording143;3;5;5CH;YES;01:12,2;0.78;0.68;0;0;0;0;0;01:17,0;2;2;trying to see if people waiting behind the bus and inside;4.8;30.417
36;Recording143;3;6;2CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
36;Recording143;3;7;3CV;YES;01:53,8;0.64;0.96;0.42;1.78;2.3;0.24;0;02:01,5;6;6;;7.7;82.338
36;Recording143;3;8;1AV;YES;02:21,7;2.2;0.88;0.36;0.18;0;0;0;02:27,8;2;4;;6.1;59.344
