Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
27;Recording108;1;1;1AH;YES;00:23,5;0.32;2.68;0.26;0;0;0;0;00:29,5;3;3;;6.0;54.333
27;Recording108;1;2;3CH;YES;00:52,3;1.26;0;0;0;0;0;0;00:53,6;0;0;;1.3;96.923
27;Recording108;1;3;2AV;YES;01:07,4;0.34;1.38;0.22;0.66;0.16;0;0;01:13,3;5;5;;5.9;46.78
27;Recording108;1;4;5CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
27;Recording108;1;5;1CV;YES;01:47,8;0.7;0.76;2.1;0;0;0;0;01:55,5;3;3;;7.7;46.234
27;Recording108;1;6;6AV;YES;02:03,3;0.14;0;0;0;0;0;0;02:03,8;1;1;hard to see;0.5;28.0
27;Recording108;1;7;4AH;YES;02:11,0;1;0.28;0.3;0;0;0;0;02:13,5;3;3;;2.5;63.2
27;Recording108;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
27;Recording107;3;1;6CV;YES;00:28,4;0.44;0.6;0.22;0;0;0;0;00:30,6;3;3;;2.2;57.273
27;Recording107;3;2;4CH;YES;00:31,6;0.26;0.74;1.12;0.48;0.24;0;0;00:36,3;5;5;;4.7;60.426
27;Recording107;3;3;5AH;YES;00:49,0;1.44;0;0;0;0;0;0;00:50,9;1;1;looking along the bus;1.9;75.789
27;Recording107;3;4;4AV;YES;01:05,9;0.42;0.58;0.52;0.44;0;0;0;01:10,5;4;4;;4.6;42.609
27;Recording107;3;5;5CH;YES;01:18,2;0.742;0;0;0;0;0;0;01:19,7;1;1;;1.5;49.467
27;Recording107;3;6;2CH;YES;01:36,1;1.36;0.54;0;0;0;0;0;01:41,4;2;2;;5.3;35.849
27;Recording107;3;7;3CV;YES;01:54,5;0.38;0.6;0.48;1.22;0;0;0;02:01,9;4;4;;7.4;36.216
27;Recording107;3;8;1AV;YES;02:20,9;1.28;0.4;0.3;0.24;0;0;0;02:24,7;3;4;;3.8;58.421
27;Recording106;2;1;1CH;YES;00:30,5;2.46;0;0;0;0;0;0;00:34,3;1;1;;3.8;64.737
27;Recording106;2;2;2AH;YES;00:49,4;0.46;0.58;0.28;0;0;0;0;00:57,3;3;3;;7.9;16.709
27;Recording106;2;3;4CV;YES;01:15,1;1.04;0;0;0;0;0;0;01:17,0;1;1;;1.9;54.737
27;Recording106;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
27;Recording106;2;5;3AV;YES;01:40,5;1.26;0.5;0.14;0;0;0;0;01:42,7;3;3;;2.2;86.364
27;Recording106;2;6;3AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
27;Recording106;2;7;2CV;YES;02:08,6;0.64;0.6;0;0;0;0;0;02:10,2;2;2;;1.6;77.5
27;Recording106;2;8;6AH;YES;02:20,4;0.38;0.2;0.3;0;0;0;0;02:21,9;3;3;;1.5;58.667
27;Recording105;1;1;1AH;YES;00:36,9;1.16;0;0;0;0;0;0;00:39,9;1;1;;3.0;38.667
27;Recording105;1;2;3CH;YES;01:01,8;1.2;0;0;0;0;0;0;01:03,3;1;1;;1.5;80.0
27;Recording105;1;3;2AV;YES;01:19,5;1.4;0.24;1.46;0;0;0;0;01:24,9;3;3;;5.4;57.407
27;Recording105;1;4;5CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
27;Recording105;1;5;1CV;YES;01:59,1;0.96;1.04;3.141;0;0;0;0;02:06,0;3;3;;6.9;74.507
27;Recording105;1;6;6AV;YES;02:12,0;0.58;0.48;0.18;0;0;0;0;02:14,1;3;3;;2.1;59.048
27;Recording105;1;7;4AH;YES;02:20,3;2.44;0.66;0;0;0;0;0;02:23,5;2;2;;3.2;96.875
27;Recording105;1;8;6CH;YES;02:23,9;0.14;0;0;0;0;0;0;02:33,5;1;1;;9.6;1.458
