Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
39;Recording158;3;1;6CV;YES;00:18,6;0.96;0.3;0.2;0;0;0;0;00:22,0;3;3;;3.4;42.941
39;Recording158;3;2;4CH;YES;00:22,2;0.66;0.48;0;0;0;0;0;00:28,2;2;2;;6.0;19.0
39;Recording158;3;3;5AH;YES;00:43,0;0.5;0;0;0;0;0;0;00:44,0;1;1;;1.0;50.0
39;Recording158;3;4;4AV;YES;00:56,4;1.04;2.18;0.32;0;0;0;0;01:02,7;3;3;;6.3;56.19
39;Recording158;3;5;5CH;YES;01:11,7;0.26;0.38;0;0;0;0;0;01:12,7;2;2;;1.0;64.0
39;Recording158;3;6;2CH;YES;01:30,0;0.78;0.52;0.16;0.6;0;0;0;01:34,4;4;4;;4.4;46.818
39;Recording158;3;7;3CV;YES;01:51,9;2.82;0;0;0;0;0;0;01:55,9;1;1;;4.0;70.5
39;Recording158;3;8;1AV;YES;02:12,7;1.12;3.06;0.2;0;0;0;0;02:22,8;3;3;;10.1;43.366
39;Recording157;1;1;1AH;YES;00:22,1;0.74;2.74;0;0;0;0;0;00:30,1;2;2;;8.0;43.5
39;Recording157;1;2;3CH;YES;00:52,1;0.74;3.281;0;0;0;0;0;00:59,2;2;2;;7.1;56.634
39;Recording157;1;3;2AV;YES;01:13,0;0.559;0.14;0.84;0.22;1.9;0;0;01:23,3;5;5;;10.3;35.524
39;Recording157;1;4;5CV;YES;01:44,3;0.68;0;0;0;0;0;0;01:47,9;1;1;;3.6;18.889
39;Recording157;1;5;1CV;YES;02:04,7;0.8;2.961;0.32;0;0;0;0;02:12,9;3;3;;8.2;49.768
39;Recording157;1;6;6AV;YES;02:20,6;0.26;0.9;0;0;0;0;0;02:22,7;2;2;;2.1;55.238
39;Recording157;1;7;4AH;YES;02:28,5;2.68;0;0;0;0;0;0;02:31,2;1;1;;2.7;99.259
39;Recording157;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;Not possible to see it;0.0;0
39;Recording156;2;1;1CH;YES;00:26,6;1.6;0.14;1.08;0.52;0;0;0;00:33,0;4;4;BAD;6.4;52.188
39;Recording156;2;2;2AH;YES;00:57,0;0.7;0.74;0;0;0;0;0;01:00,0;2;2;BAD;3.0;48.0
39;Recording156;2;3;4CV;YES;01:18,0;0.08;0.36;2.06;0;0;0;0;01:22,7;3;3;BAD;4.7;53.191
39;Recording156;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;BAD;0.0;0
39;Recording156;2;5;3AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;BAD;0.0;0
39;Recording156;2;6;3AH;YES;02:00,4;1.88;0.66;0.6;0;0;0;0;02:05,3;3;3;BAD;4.9;64.082
39;Recording156;2;7;2CV;YES;02:15,5;0.8;0.16;0.8;0;0;0;0;02:20,4;3;3;BAD;4.9;35.918
39;Recording156;2;8;6AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;BAD;0.0;0
39;Recording155;3;1;6CV;YES;00:31,2;0.4;0.06;0;0;0;0;0;00:33,7;2;2;;2.5;18.4
39;Recording155;3;2;4CH;YES;00:32,8;2.981;0.54;1.16;1.02;0;0;0;00:39,4;4;4;;6.6;86.379
39;Recording155;3;3;5AH;YES;00:54,0;0.546;0;0;0;0;0;0;00:54,7;1;1;Turns the head, loosing a bit the tracking;0.7;78.0
39;Recording155;3;4;4AV;YES;01:09,9;2.82;0.44;0;0;0;0;0;01:14,8;2;2;;4.9;66.531
39;Recording155;3;5;5CH;YES;01:23,2;0.12;0.08;0.08;0;0;0;0;01:23,8;3;3;Turns the head, loosing a bit the tracking;0.6;46.667
39;Recording155;3;6;2CH;YES;01:41,2;1.12;0.22;0;0;0;0;0;01:44,3;2;2;;3.1;43.226
39;Recording155;3;7;3CV;YES;01:56,5;0.4;0.6;0.4;0.1;0;0;0;02:02,2;4;4;;5.7;26.316
39;Recording155;3;8;1AV;YES;02:22,8;2.28;0.32;0;0;0;0;0;02:27,3;2;2;;4.5;57.778
