Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
24;Recording100;3;1;6CV;YES;00:26,2;0.46;0;0;0;0;0;0;00:28,5;1;1;;2.3;20.0
24;Recording100;3;2;4CH;YES;00:29,3;0.54;0.82;0;0;0;0;0;00:34,5;2;2;;5.2;26.154
24;Recording100;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
24;Recording100;3;4;4AV;YES;01:01,6;1.46;0.26;0.66;0;0;0;0;01:06,2;3;3;;4.6;51.739
24;Recording100;3;5;5CH;YES;01:14,7;0.32;0.08;0;0;0;0;0;01:15,4;2;2;;0.7;57.143
24;Recording100;3;6;2CH;YES;01:31,8;0.52;0.44;0.56;0;0;0;0;01:36,5;3;3;;4.7;32.34
24;Recording100;3;7;3CV;YES;01:55,6;0.4;0;0;0;0;0;0;01:56,3;1;1;;0.7;57.143
24;Recording100;3;8;1AV;YES;02:16,0;0.72;1.52;0;0;0;0;0;02:19,7;2;2;;3.7;60.541
24;Recording099;2;1;1CH;YES;00:28,7;2.36;0;0;0;0;0;0;00:32,8;1;1;;4.1;57.561
24;Recording099;2;2;2AH;YES;00:50,7;0.68;2.16;0;0;0;0;0;00:56,5;2;2;;5.8;48.966
24;Recording099;2;3;4CV;YES;01:13,9;1.62;0.26;0.58;0;0;0;0;01:18,3;3;3;;4.4;55.909
24;Recording099;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
24;Recording099;2;5;3AV;YES;01:38,7;3.3;1.88;0;0;0;0;0;01:44,5;2;2;;5.8;89.31
24;Recording099;2;6;3AH;YES;01:53,9;1.42;4.461;0;0;0;0;0;02:00,7;2;2;;6.8;86.485
24;Recording099;2;7;2CV;YES;02:09,3;0.36;0.36;0;0;0;0;0;02:13,8;2;2;;4.5;16.0
24;Recording099;2;8;6AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
24;Recording098;1;1;1AH;YES;00:33,3;0.38;2.52;0;0;0;0;0;00:40,1;1;1;;6.8;42.647
24;Recording098;1;2;3CH;YES;00:57,2;0.7;0.58;1.06;0.86;1;0;0;01:07,1;5;5;;9.9;42.424
24;Recording098;1;3;2AV;YES;01:21,2;0.54;0.54;0.26;1.16;0;0;0;01:28,9;4;4;;7.7;32.468
24;Recording098;1;4;5CV;YES;01:46,2;1.16;0;0;0;0;0;0;01:50,1;1;1;;3.9;29.744
24;Recording098;1;5;1CV;YES;02:02,1;0.54;2.06;0;0;0;0;0;02:10,2;2;2;;8.1;32.099
24;Recording098;1;6;6AV;YES;02:15,7;0.34;1.1;0.08;0;0;0;0;02:18,1;3;3;;2.4;63.333
24;Recording098;1;7;4AH;YES;02:24,0;2.54;0;0;0;0;0;0;02:27,4;1;1;;3.4;74.706
24;Recording098;1;8;6CH;YES;02:36,1;0.42;0;0;0;0;0;0;02:37,5;1;1;;1.4;30.0
24;Recording097;3;1;6CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;looking but no fixation;0.0;0
24;Recording097;3;2;4CH;YES;00:41,7;1.6;3.061;0.06;0.2;0;0;0;00:47,2;4;4;;5.5;89.473
24;Recording097;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
24;Recording097;3;4;4AV;YES;01:17,9;0.56;1.06;0.6;0.28;0;0;0;01:23,2;4;4;;5.3;47.17
24;Recording097;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
24;Recording097;3;6;2CH;YES;01:50,9;0.84;0.36;0.28;1.1;0;0;0;01:56,2;4;4;;5.3;48.679
24;Recording097;3;7;3CV;YES;02:14,6;2.36;0.64;0;0;0;0;0;02:17,9;2;2;;3.3;90.909
24;Recording097;3;8;1AV;YES;02:39,9;1.46;0;0;0;0;0;0;02:42,7;1;1;Offset on the data record (results might be less precise);2.8;52.143
